beat,district,area_sq_mi,placename,population,category_name,total19,total20,total21,total22,total23,2024,last12mos,total_prior4years,avg_prior4years,inc_19to22,inc_19tolast12,inc_22tolast12,inc_prior4yearavgtolast12,rate19,rate20,rate21,rate22,rate_last12,rate_prior4years
5F20,5,5.94082911,Spring Branch and Schwartz Park,42000,Assault,760,896,936,855,992,84,1011,3447,861.8,12.5,33,18.2,17.3,1809.5,2133.3,2228.6,2035.7,2407.1,2051.9
5F20,5,5.94082911,Spring Branch and Schwartz Park,42000,Auto Theft,196,215,201,173,237,13,234,785,196.2,-11.7,19.4,35.3,19.3,466.7,511.9,478.6,411.9,557.1,467.1
5F20,5,5.94082911,Spring Branch and Schwartz Park,42000,Burglary,219,185,157,159,151,13,154,720,180,-27.4,-29.7,-3.1,-14.4,521.4,440.5,373.8,378.6,366.7,428.6
5F20,5,5.94082911,Spring Branch and Schwartz Park,42000,Drug Offenses,101,93,79,85,97,0,93,358,89.5,-15.8,-7.9,9.4,3.9,240.5,221.4,188.1,202.4,221.4,213.1
5F20,5,5.94082911,Spring Branch and Schwartz Park,42000,Kidnapping,2,1,6,12,11,0,11,21,5.2,500,450,-8.3,111.5,4.8,2.4,14.3,28.6,26.2,12.4
5F20,5,5.94082911,Spring Branch and Schwartz Park,42000,Murder,2,0,9,5,6,0,6,16,4,150,200,20,50,4.8,0,21.4,11.9,14.3,9.5
5F20,5,5.94082911,Spring Branch and Schwartz Park,42000,Other,496,768,752,750,861,30,843,2766,691.5,51.2,70,12.4,21.9,1181,1828.6,1790.5,1785.7,2007.1,1646.4
5F20,5,5.94082911,Spring Branch and Schwartz Park,42000,Robbery,152,184,139,103,87,9,93,578,144.5,-32.2,-38.8,-9.7,-35.6,361.9,438.1,331,245.2,221.4,344
5F20,5,5.94082911,Spring Branch and Schwartz Park,42000,Sexual Assault,31,25,31,19,32,0,30,106,26.5,-38.7,-3.2,57.9,13.2,73.8,59.5,73.8,45.2,71.4,63.1
5F20,5,5.94082911,Spring Branch and Schwartz Park,42000,Theft,668,722,697,661,575,65,594,2748,687,-1,-11.1,-10.1,-13.5,1590.5,1719,1659.5,1573.8,1414.3,1635.7
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",23000,Arson,3,2,4,2,4,0,4,11,2.8,-33.3,33.3,100,42.9,13,8.7,17.4,8.7,17.4,12.2
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",23000,Assault,439,468,471,529,525,53,549,1907,476.8,20.5,25.1,3.8,15.1,1908.7,2034.8,2047.8,2300,2387,2073
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",23000,Auto Theft,141,162,177,162,198,17,209,642,160.5,14.9,48.2,29,30.2,613,704.3,769.6,704.3,908.7,697.8
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",23000,Burglary,139,162,137,103,88,18,101,541,135.2,-25.9,-27.3,-1.9,-25.3,604.3,704.3,595.7,447.8,439.1,587.8
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",23000,Drug Offenses,57,38,58,57,66,0,59,210,52.5,0,3.5,3.5,12.4,247.8,165.2,252.2,247.8,256.5,228.3
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",23000,Kidnapping,4,0,2,5,7,0,7,11,2.8,25,75,40,150,17.4,0,8.7,21.7,30.4,12.2
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",23000,Murder,0,0,2,2,1,0,1,4,1,NA,NA,-50,0,0,0,8.7,8.7,4.3,4.3
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",23000,Other,316,523,523,561,544,22,531,1923,480.8,77.5,68,-5.3,10.4,1373.9,2273.9,2273.9,2439.1,2308.7,2090.4
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",23000,Robbery,63,62,58,52,62,4,59,235,58.8,-17.5,-6.3,13.5,0.3,273.9,269.6,252.2,226.1,256.5,255.7
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",23000,Sexual Assault,21,11,18,22,16,0,16,72,18,4.8,-23.8,-27.3,-11.1,91.3,47.8,78.3,95.7,69.6,78.3
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",23000,Theft,731,795,726,821,799,68,819,3073,768.2,12.3,12,-0.2,6.6,3178.3,3456.5,3156.5,3569.6,3560.9,3340
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",30000,Arson,2,0,1,2,0,0,0,5,1.2,0,-100,-100,-100,6.7,0,3.3,6.7,0,4
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",30000,Assault,212,262,262,263,240,6,224,999,249.8,24.1,5.7,-14.8,-10.3,706.7,873.3,873.3,876.7,746.7,832.7
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",30000,Auto Theft,102,135,137,194,218,5,204,568,142,90.2,100,5.2,43.7,340,450,456.7,646.7,680,473.3
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",30000,Burglary,143,107,100,77,69,3,66,427,106.8,-46.2,-53.8,-14.3,-38.2,476.7,356.7,333.3,256.7,220,356
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",30000,Drug Offenses,35,30,48,52,37,0,36,165,41.2,48.6,2.9,-30.8,-12.6,116.7,100,160,173.3,120,137.3
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",30000,Kidnapping,0,1,0,2,2,1,3,3,0.8,NA,NA,50,275,0,3.3,0,6.7,10,2.7
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",30000,Murder,0,1,0,2,1,0,1,3,0.8,NA,NA,-50,25,0,3.3,0,6.7,3.3,2.7
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",30000,Other,371,447,500,530,424,10,403,1848,462,42.9,8.6,-24,-12.8,1236.7,1490,1666.7,1766.7,1343.3,1540
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",30000,Robbery,37,34,32,31,23,1,22,134,33.5,-16.2,-40.5,-29,-34.3,123.3,113.3,106.7,103.3,73.3,111.7
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",30000,Sexual Assault,12,10,13,15,14,1,14,50,12.5,25,16.7,-6.7,12,40,33.3,43.3,50,46.7,41.7
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",30000,Theft,1422,1133,1103,1294,1111,39,1088,4952,1238,-9,-23.5,-15.9,-12.1,4740,3776.7,3676.7,4313.3,3626.7,4126.7
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28000,Arson,3,3,4,1,5,2,6,11,2.8,-66.7,100,500,114.3,10.7,10.7,14.3,3.6,21.4,10
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28000,Assault,454,429,465,511,492,34,504,1859,464.8,12.6,11,-1.4,8.4,1621.4,1532.1,1660.7,1825,1800,1660
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28000,Auto Theft,77,108,115,148,146,15,154,448,112,92.2,100,4.1,37.5,275,385.7,410.7,528.6,550,400
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28000,Burglary,147,118,112,94,92,15,103,471,117.8,-36.1,-29.9,9.6,-12.6,525,421.4,400,335.7,367.9,420.7
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28000,Drug Offenses,56,35,43,44,58,0,52,178,44.5,-21.4,-7.1,18.2,16.9,200,125,153.6,157.1,185.7,158.9
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28000,Kidnapping,2,0,2,4,3,0,3,8,2,100,50,-25,50,7.1,0,7.1,14.3,10.7,7.1
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28000,Murder,0,2,0,1,3,0,2,3,0.8,NA,NA,100,150,0,7.1,0,3.6,7.1,2.9
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28000,Other,310,441,435,498,540,26,517,1684,421,60.6,66.8,3.8,22.8,1107.1,1575,1553.6,1778.6,1846.4,1503.6
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28000,Robbery,45,56,45,38,46,0,43,184,46,-15.6,-4.4,13.2,-6.5,160.7,200,160.7,135.7,153.6,164.3
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28000,Sexual Assault,22,23,11,14,18,2,20,70,17.5,-36.4,-9.1,42.9,14.3,78.6,82.1,39.3,50,71.4,62.5
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28000,Theft,580,510,559,627,535,46,535,2276,569,8.1,-7.8,-14.7,-6,2071.4,1821.4,1996.4,2239.3,1910.7,2032.1
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",23000,Arson,4,4,1,0,2,0,2,9,2.2,-100,-50,NA,-9.1,17.4,17.4,4.3,0,8.7,9.6
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",23000,Assault,290,382,421,340,327,11,307,1433,358.2,17.2,5.9,-9.7,-14.3,1260.9,1660.9,1830.4,1478.3,1334.8,1557.4
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",23000,Auto Theft,77,108,125,121,154,1,144,431,107.8,57.1,87,19,33.6,334.8,469.6,543.5,526.1,626.1,468.7
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",23000,Burglary,136,155,124,109,92,3,92,524,131,-19.9,-32.4,-15.6,-29.8,591.3,673.9,539.1,473.9,400,569.6
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",23000,Drug Offenses,46,62,55,29,24,0,21,192,48,-37,-54.3,-27.6,-56.2,200,269.6,239.1,126.1,91.3,208.7
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",23000,Kidnapping,0,1,1,4,0,0,0,6,1.5,NA,NA,-100,-100,0,4.3,4.3,17.4,0,6.5
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",23000,Murder,2,3,1,3,0,0,0,9,2.2,50,-100,-100,-100,8.7,13,4.3,13,0,9.6
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",23000,Other,376,505,541,454,449,7,424,1876,469,20.7,12.8,-6.6,-9.6,1634.8,2195.7,2352.2,1973.9,1843.5,2039.1
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",23000,Robbery,33,35,32,26,32,0,31,126,31.5,-21.2,-6.1,19.2,-1.6,143.5,152.2,139.1,113,134.8,137
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",23000,Sexual Assault,10,16,7,8,10,0,10,41,10.2,-20,0,25,-2,43.5,69.6,30.4,34.8,43.5,44.3
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",23000,Theft,709,670,690,654,596,15,580,2723,680.8,-7.8,-18.2,-11.3,-14.8,3082.6,2913,3000,2843.5,2521.7,2960
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",18000,Arson,0,2,3,1,2,0,1,6,1.5,NA,NA,0,-33.3,0,11.1,16.7,5.6,5.6,8.3
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",18000,Assault,312,378,413,358,393,26,395,1461,365.2,14.7,26.6,10.3,8.2,1733.3,2100,2294.4,1988.9,2194.4,2028.9
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",18000,Auto Theft,92,141,136,160,243,6,235,529,132.2,73.9,155.4,46.9,77.8,511.1,783.3,755.6,888.9,1305.6,734.4
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",18000,Burglary,160,129,128,90,94,8,93,507,126.8,-43.8,-41.9,3.3,-26.7,888.9,716.7,711.1,500,516.7,704.4
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",18000,Drug Offenses,59,55,49,33,40,0,34,196,49,-44.1,-42.4,3,-30.6,327.8,305.6,272.2,183.3,188.9,272.2
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",18000,Kidnapping,1,2,0,3,3,0,3,6,1.5,200,200,0,100,5.6,11.1,0,16.7,16.7,8.3
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",18000,Murder,3,3,3,2,4,0,4,11,2.8,-33.3,33.3,100,42.9,16.7,16.7,16.7,11.1,22.2,15.6
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",18000,Other,323,534,522,498,499,17,491,1877,469.2,54.2,52,-1.4,4.6,1794.4,2966.7,2900,2766.7,2727.8,2606.7
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",18000,Robbery,26,34,28,18,17,2,18,106,26.5,-30.8,-30.8,0,-32.1,144.4,188.9,155.6,100,100,147.2
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",18000,Sexual Assault,19,17,11,14,19,0,18,61,15.2,-26.3,-5.3,28.6,18.4,105.6,94.4,61.1,77.8,100,84.4
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",18000,Theft,683,703,782,747,713,39,701,2915,728.8,9.4,2.6,-6.2,-3.8,3794.4,3905.6,4344.4,4150,3894.4,4048.9
24C10,24,5.44044978,Kingwood,13000,Arson,4,2,1,1,0,0,0,8,2,-75,-100,-100,-100,30.8,15.4,7.7,7.7,0,15.4
24C10,24,5.44044978,Kingwood,13000,Assault,130,166,160,140,140,3,135,596,149,7.7,3.8,-3.6,-9.4,1000,1276.9,1230.8,1076.9,1038.5,1146.2
24C10,24,5.44044978,Kingwood,13000,Auto Theft,21,22,27,33,25,1,25,103,25.8,57.1,19,-24.2,-3.1,161.5,169.2,207.7,253.8,192.3,198.5
24C10,24,5.44044978,Kingwood,13000,Burglary,55,46,38,56,22,1,21,195,48.8,1.8,-61.8,-62.5,-57,423.1,353.8,292.3,430.8,161.5,375.4
24C10,24,5.44044978,Kingwood,13000,Drug Offenses,11,7,9,5,5,0,5,32,8,-54.5,-54.5,0,-37.5,84.6,53.8,69.2,38.5,38.5,61.5
24C10,24,5.44044978,Kingwood,13000,Kidnapping,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
24C10,24,5.44044978,Kingwood,13000,Murder,0,0,1,0,0,0,0,1,0.2,NA,NA,NA,-100,0,0,7.7,0,0,1.5
24C10,24,5.44044978,Kingwood,13000,Other,108,156,154,210,136,2,134,628,157,94.4,24.1,-36.2,-14.6,830.8,1200,1184.6,1615.4,1030.8,1207.7
24C10,24,5.44044978,Kingwood,13000,Robbery,9,8,10,1,4,2,6,28,7,-88.9,-33.3,500,-14.3,69.2,61.5,76.9,7.7,46.2,53.8
24C10,24,5.44044978,Kingwood,13000,Sexual Assault,6,10,5,5,2,0,1,26,6.5,-16.7,-83.3,-80,-84.6,46.2,76.9,38.5,38.5,7.7,50
24C10,24,5.44044978,Kingwood,13000,Theft,194,172,152,148,118,7,121,666,166.5,-23.7,-37.6,-18.2,-27.3,1492.3,1323.1,1169.2,1138.5,930.8,1280.8
24C20,24,6.8291794,Kingwood,18000,Arson,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
24C20,24,6.8291794,Kingwood,18000,Assault,112,166,166,163,177,7,175,607,151.8,45.5,56.2,7.4,15.3,622.2,922.2,922.2,905.6,972.2,843.3
24C20,24,6.8291794,Kingwood,18000,Auto Theft,18,22,28,19,17,2,16,87,21.8,5.6,-11.1,-15.8,-26.6,100,122.2,155.6,105.6,88.9,121.1
24C20,24,6.8291794,Kingwood,18000,Burglary,37,31,28,17,20,1,21,113,28.2,-54.1,-43.2,23.5,-25.5,205.6,172.2,155.6,94.4,116.7,156.7
24C20,24,6.8291794,Kingwood,18000,Drug Offenses,13,0,7,3,0,0,0,23,5.8,-76.9,-100,-100,-100,72.2,0,38.9,16.7,0,32.2
24C20,24,6.8291794,Kingwood,18000,Kidnapping,0,0,0,1,0,0,0,1,0.2,NA,NA,-100,-100,0,0,0,5.6,0,1.1
24C20,24,6.8291794,Kingwood,18000,Murder,0,0,1,1,1,0,1,2,0.5,NA,NA,0,100,0,0,5.6,5.6,5.6,2.8
24C20,24,6.8291794,Kingwood,18000,Other,118,156,200,249,192,2,187,723,180.8,111,58.5,-24.9,3.4,655.6,866.7,1111.1,1383.3,1038.9,1004.4
24C20,24,6.8291794,Kingwood,18000,Robbery,5,2,5,0,5,1,6,12,3,-100,20,NA,100,27.8,11.1,27.8,0,33.3,16.7
24C20,24,6.8291794,Kingwood,18000,Sexual Assault,6,4,7,2,6,0,6,19,4.8,-66.7,0,200,25,33.3,22.2,38.9,11.1,33.3,26.7
24C20,24,6.8291794,Kingwood,18000,Theft,152,154,129,151,114,1,105,586,146.5,-0.7,-30.9,-30.5,-28.3,844.4,855.6,716.7,838.9,583.3,813.9
24C30,24,9.78735527,Kingwood,29000,Arson,1,1,1,0,0,0,0,3,0.8,-100,-100,NA,-100,3.4,3.4,3.4,0,0,2.8
24C30,24,9.78735527,Kingwood,29000,Assault,137,157,173,172,180,7,177,639,159.8,25.5,29.2,2.9,10.8,472.4,541.4,596.6,593.1,610.3,551
24C30,24,9.78735527,Kingwood,29000,Auto Theft,18,22,22,16,20,2,20,78,19.5,-11.1,11.1,25,2.6,62.1,75.9,75.9,55.2,69,67.2
24C30,24,9.78735527,Kingwood,29000,Burglary,49,36,34,31,27,1,25,150,37.5,-36.7,-49,-19.4,-33.3,169,124.1,117.2,106.9,86.2,129.3
24C30,24,9.78735527,Kingwood,29000,Drug Offenses,15,6,6,2,8,0,8,29,7.2,-86.7,-46.7,300,11.1,51.7,20.7,20.7,6.9,27.6,24.8
24C30,24,9.78735527,Kingwood,29000,Kidnapping,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
24C30,24,9.78735527,Kingwood,29000,Murder,1,0,0,1,1,0,1,2,0.5,0,0,0,100,3.4,0,0,3.4,3.4,1.7
24C30,24,9.78735527,Kingwood,29000,Other,138,198,210,231,253,5,247,777,194.2,67.4,79,6.9,27.2,475.9,682.8,724.1,796.6,851.7,669.7
24C30,24,9.78735527,Kingwood,29000,Robbery,2,5,4,5,4,1,5,16,4,150,150,0,25,6.9,17.2,13.8,17.2,17.2,13.8
24C30,24,9.78735527,Kingwood,29000,Sexual Assault,5,3,8,5,3,0,3,21,5.2,0,-40,-40,-42.3,17.2,10.3,27.6,17.2,10.3,17.9
24C30,24,9.78735527,Kingwood,29000,Theft,195,173,156,196,185,6,176,720,180,0.5,-9.7,-10.2,-2.2,672.4,596.6,537.9,675.9,606.9,620.7
24C40,24,35.7992771,Kingwood,6000,Arson,2,0,0,2,0,0,0,4,1,0,-100,-100,-100,33.3,0,0,33.3,0,16.7
24C40,24,35.7992771,Kingwood,6000,Assault,77,93,98,97,108,2,106,365,91.2,26,37.7,9.3,16.2,1283.3,1550,1633.3,1616.7,1766.7,1520
24C40,24,35.7992771,Kingwood,6000,Auto Theft,18,25,18,24,13,2,15,85,21.2,33.3,-16.7,-37.5,-29.2,300,416.7,300,400,250,353.3
24C40,24,35.7992771,Kingwood,6000,Burglary,37,28,19,31,15,1,15,115,28.8,-16.2,-59.5,-51.6,-47.9,616.7,466.7,316.7,516.7,250,480
24C40,24,35.7992771,Kingwood,6000,Drug Offenses,8,1,2,0,4,0,3,11,2.8,-100,-62.5,NA,7.1,133.3,16.7,33.3,0,50,46.7
24C40,24,35.7992771,Kingwood,6000,Kidnapping,0,0,1,0,0,0,0,1,0.2,NA,NA,NA,-100,0,0,16.7,0,0,3.3
24C40,24,35.7992771,Kingwood,6000,Murder,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
24C40,24,35.7992771,Kingwood,6000,Other,56,104,94,94,101,1,95,348,87,67.9,69.6,1.1,9.2,933.3,1733.3,1566.7,1566.7,1583.3,1450
24C40,24,35.7992771,Kingwood,6000,Robbery,2,4,6,2,2,0,2,14,3.5,0,0,0,-42.9,33.3,66.7,100,33.3,33.3,58.3
24C40,24,35.7992771,Kingwood,6000,Sexual Assault,6,1,1,1,2,1,3,9,2.2,-83.3,-50,200,36.4,100,16.7,16.7,16.7,50,36.7
24C40,24,35.7992771,Kingwood,6000,Theft,51,69,67,61,50,5,52,248,62,19.6,2,-14.8,-16.1,850,1150,1116.7,1016.7,866.7,1033.3
24C50,24,7.51791807,Kingwood,5000,Arson,1,0,0,0,0,0,0,1,0.2,-100,-100,NA,-100,20,0,0,0,0,4
24C50,24,7.51791807,Kingwood,5000,Assault,86,116,124,135,125,9,126,461,115.2,57,46.5,-6.7,9.4,1720,2320,2480,2700,2520,2304
24C50,24,7.51791807,Kingwood,5000,Auto Theft,89,119,117,102,133,10,138,427,106.8,14.6,55.1,35.3,29.2,1780,2380,2340,2040,2760,2136
24C50,24,7.51791807,Kingwood,5000,Burglary,65,45,51,47,36,1,36,208,52,-27.7,-44.6,-23.4,-30.8,1300,900,1020,940,720,1040
24C50,24,7.51791807,Kingwood,5000,Drug Offenses,13,17,10,6,12,0,12,46,11.5,-53.8,-7.7,100,4.3,260,340,200,120,240,230
24C50,24,7.51791807,Kingwood,5000,Kidnapping,0,0,1,1,0,0,0,2,0.5,NA,NA,-100,-100,0,0,20,20,0,10
24C50,24,7.51791807,Kingwood,5000,Murder,0,2,0,0,0,0,0,2,0.5,NA,NA,NA,-100,0,40,0,0,0,10
24C50,24,7.51791807,Kingwood,5000,Other,77,131,153,160,167,4,164,521,130.2,107.8,113,2.5,26,1540,2620,3060,3200,3280,2604
24C50,24,7.51791807,Kingwood,5000,Robbery,9,8,4,8,11,2,12,29,7.2,-11.1,33.3,50,66.7,180,160,80,160,240,144
24C50,24,7.51791807,Kingwood,5000,Sexual Assault,2,0,5,6,12,1,13,13,3.2,200,550,116.7,306.2,40,0,100,120,260,64
24C50,24,7.51791807,Kingwood,5000,Theft,197,364,384,399,328,27,338,1344,336,102.5,71.6,-15.3,0.6,3940,7280,7680,7980,6760,6720
24C60,24,4.86823328,Kingwood,21000,Arson,0,0,2,1,1,0,1,3,0.8,NA,NA,0,25,0,0,9.5,4.8,4.8,3.8
24C60,24,4.86823328,Kingwood,21000,Assault,77,60,72,26,26,3,29,235,58.8,-66.2,-62.3,11.5,-50.7,366.7,285.7,342.9,123.8,138.1,280
24C60,24,4.86823328,Kingwood,21000,Auto Theft,13,14,17,9,18,1,19,53,13.2,-30.8,46.2,111.1,43.9,61.9,66.7,81,42.9,90.5,62.9
24C60,24,4.86823328,Kingwood,21000,Burglary,28,14,6,5,3,0,2,53,13.2,-82.1,-92.9,-60,-84.8,133.3,66.7,28.6,23.8,9.5,62.9
24C60,24,4.86823328,Kingwood,21000,Drug Offenses,2,0,2,0,1,0,1,4,1,-100,-50,NA,0,9.5,0,9.5,0,4.8,4.8
24C60,24,4.86823328,Kingwood,21000,Kidnapping,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,0,0,0,0,4.8,0
24C60,24,4.86823328,Kingwood,21000,Murder,0,1,0,0,0,0,0,1,0.2,NA,NA,NA,-100,0,4.8,0,0,0,1
24C60,24,4.86823328,Kingwood,21000,Other,45,59,71,41,54,0,50,216,54,-8.9,11.1,22,-7.4,214.3,281,338.1,195.2,238.1,257.1
24C60,24,4.86823328,Kingwood,21000,Robbery,3,5,0,3,2,0,2,11,2.8,0,-33.3,-33.3,-28.6,14.3,23.8,0,14.3,9.5,13.3
24C60,24,4.86823328,Kingwood,21000,Sexual Assault,2,3,5,1,2,0,2,11,2.8,-50,0,100,-28.6,9.5,14.3,23.8,4.8,9.5,13.3
24C60,24,4.86823328,Kingwood,21000,Theft,66,64,58,45,47,3,47,233,58.2,-31.8,-28.8,4.4,-19.2,314.3,304.8,276.2,214.3,223.8,277.1
21I60,21,0.01236886,Intercontinental Airport,0,Arson,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21I60,21,0.01236886,Intercontinental Airport,0,Assault,9,3,6,8,10,0,9,26,6.5,-11.1,0,12.5,38.5,NA,NA,NA,NA,NA,NA
21I60,21,0.01236886,Intercontinental Airport,0,Auto Theft,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21I60,21,0.01236886,Intercontinental Airport,0,Burglary,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21I60,21,0.01236886,Intercontinental Airport,0,Drug Offenses,4,1,1,6,11,0,11,12,3,50,175,83.3,266.7,NA,NA,NA,NA,NA,NA
21I60,21,0.01236886,Intercontinental Airport,0,Kidnapping,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21I60,21,0.01236886,Intercontinental Airport,0,Murder,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21I60,21,0.01236886,Intercontinental Airport,0,Other,16,25,38,27,34,0,33,106,26.5,68.8,106.2,22.2,24.5,NA,NA,NA,NA,NA,NA
21I60,21,0.01236886,Intercontinental Airport,0,Robbery,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21I60,21,0.01236886,Intercontinental Airport,0,Sexual Assault,1,0,1,0,0,0,0,2,0.5,-100,-100,NA,-100,NA,NA,NA,NA,NA,NA
21I60,21,0.01236886,Intercontinental Airport,0,Theft,40,22,16,15,25,2,27,93,23.2,-62.5,-32.5,80,16.4,NA,NA,NA,NA,NA,NA
FTB4,NA,NA,NA,NA,Arson,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FTB4,NA,NA,NA,NA,Assault,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FTB4,NA,NA,NA,NA,Auto Theft,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FTB4,NA,NA,NA,NA,Burglary,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FTB4,NA,NA,NA,NA,Drug Offenses,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FTB4,NA,NA,NA,NA,Kidnapping,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
